product_id,title,description,category,price,buy_now_price,condition,original_url,status,光学系,機械系,外観,レンズ情報,送付物,image_01,image_02,image_03,image_04,image_05,image_06,image_07,image_08,image_09,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,image_19,image_20,combined_image_path,商品発送元の都道府県,送料負担,代金支払い,Yahoo!かんたん決済,かんたん取引,商品代引,返品の可否,入札者評価制限,悪い評価の割合での制限,入札者認証制限,自動延長,早期終了,値下げ交渉,自動再出品,自動値下げ,自動値下げ価格変更率,送料固定,ネコポス,ネコ宅急便コンパクト,ネコ宅急便,ゆうパケット,ゆうパック,ゆうパケットポストmini,ゆうパケットプラス,発送までの日数,配送方法1,受け取り後決済サービス,海外発送
50f12L39-739,Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83,"<img src=""https://drive.google.com/thumbnail?id=1nmd_NbzR5jw2IPN6vpKcQQppemNElXTR&sz=w2000""><br>※実写で影響なしと判断したものは記載していませんので、<br>撮影に影響ない状態まで気にする神経質な方は落札しないでください<br><br>実際の撮影を楽しみたい方だけご落札ください。<br><br>⭐︎正確なレンズの状態がわかる逆光での撮影結果掲載☆<br>⭐︎プロによる動作確認済みで安心⭐︎<br>⭐︎丁寧な梱包で最短翌日着⭐︎<br><br>＜レンズ状態＞<br><br>■光学系：分解清掃済みでカビなし・前玉にわずかに小傷（影響なし）<br>その他撮影に影響する問題なし<br>■実写確認：無限遠・最短撮影距離でのピント共にOK<br>■機械系：絞り羽根・ヘリコイド共にスムーズ<br>■外観：状態良好（写真をご確認ください）<br><br>✔︎クリアで綺麗な写真を撮影できます<br>✔︎快適な撮影<br><br>＜レンズ情報＞<br><br>・マウント：L39（ライカスクリューマウント）<br>・最短撮影距離：1.0m<br>・重さ：約322g<br>・絞り羽枚数：11枚<br>・フィルター径：55mm<br><br>1956年発売、Canon 50mm f1.2 L39は、当時世界最速クラスの大口径標準レンズ。11枚絞り羽根による美しいボケと、開放時の独特な描写が魅力です。<br><br>L39マウントでLeicaや各種ミラーレスにも装着可能。コンパクトかつ堅牢な造りで、クラシックな外観と現代でも通用する描写力を両立。他の50mmレンズにはない個性的な味わいをお楽しみいただけます。<br><br>＜送付物＞<br><br>・レンズ本体<br>・フロントキャップ<br>・保護フィルター<br>・レンズケース（Nikon）<br><br>＜匿名配送希望は落札前にコメント下さい＞<br><br>＜確認事項＞<br>・3日以内の受取・評価が可能な方<br>・商品詳細を十分にご確認いただける方<br>・実写での確認内容にご納得いただける方<br>・全て主観で記載<br><br><br>※複数サイトでの出品のため先着順<br>※中古品につき新品同様をお求めの方はご遠慮ください<br>※返品は動作不良・重大な不具合の場合返品可<br><br>焦点距離...19〜70mm<br>開放F値...〜1.4<br>その他特徴...オールドレンズ、前面レンズキャップ付き",2084261698,"¥45,800",,目立った傷や汚れなし,https://jp.mercari.com/item/m60300979739,ready,前玉にわずかに小傷（影響なし）,,,"・マウント：L39（ライカスクリューマウント）
・最短撮影距離：1.0m
・重さ：約322g
・絞り羽枚数：11枚
・フィルター径：55mm

1956年発売、Canon 50mm f1.2 L39は、当時世界最速クラスの大口径標準レンズ。11枚絞り羽根による美しいボケと、開放時の独特な描写が魅力です。

L39マウントでLeicaや各種ミラーレスにも装着可能。コンパクトかつ堅牢な造りで、クラシックな外観と現代でも通用する描写力を両立。他の50mmレンズにはない個性的な味わいをお楽しみいただけます。","・レンズ本体
・フロントキャップ
・保護フィルター
・レンズケース（Nikon）",product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_01.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_02.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_03.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_04.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_05.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_06.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_07.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_08.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_09.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_10.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_11.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_12.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_13.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_14.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_15.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_16.jpg,product_images/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83/Canon LENS 50mm F1.2 L39 ライカスクリューマウント 83_17.jpg,,,,combined_images/20251127/product_163_combined_183441.jpg,徳島県,出品者,先払い,はい,はい,いいえ,返品不可,はい,はい,いいえ,はい,はい,いいえ,3,いいえ,,はい,いいえ,いいえ,いいえ,いいえ,いいえ,いいえ,はい,1日～2日,ゆうパック,いいえ,いいえ
a58f14-873,アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4,"<img src=""https://drive.google.com/thumbnail?id=1P9gFWrsASs1w9PuNS-eZxTCbd1IHy927&sz=w2000""><br><撮影歴11年のプロが厳選・整備><br><br>レンズは分解整備済み。<br>実際にフィールドテストを行い、<br>写りと動作状態を確認済みです。<br><br>撮影者として「これは伝えるべき」と判断した<br>状態のみ記載しています。<br><br>撮影に影響しない状態まで気にする方は<br>落札しないでください。<br><br>撮影者目線であなたの週末撮影が<br>より楽しくなるよう心を込めて整備しています。<br><br><レンズ状態><br><br>✔︎状態良好<br><br>＜レンズ情報＞<br>焦点距離：58mm　最大開放F値：F1.4  <br>最短撮影距離：約60cm　<br>マウント：MINOLTA SR（SONY αシリーズ装着可）  <br><br>＜このレンズの魅力＞<br>開放で撮ると背景がやわらかく溶け、被写体がふんわり浮かび上がります。  <br>どこか懐かしさを感じる色味と、やさしいコントラスト。  <br>最新レンズのような「完璧さ」ではなく、人の記憶に近い温かい描写が得られます。  <br>少し絞ると中心はしっかり解像し、オールドながらも描写に芯があります。  <br><br>＜おすすめの撮影シーン＞<br>週末の街歩きで見かけた夕暮れ、家でくつろぐ家族の横顔。  <br>そんな何気ない瞬間を、柔らかく包み込むように残せます。  <br>多少の傷はあるものの写りには影響なく、むしろ年月が作り出す味わいを感じられる一本です。  <br>自然光の中で撮ると、光の滲みやボケの表情がより際立ちます。  <br><br>時間を気にせず、ゆっくりと写真を楽しみたい方にぴったりのレンズです。<br><br><付属品><br><br>・レンズ本体<br>・リアキャップ<br>・新品Eマウント用アダプター<br><br>＜お取引について＞<br><br>・到着後3日以内でのお受け取り確認をお願いします<br>・動作不良・重大な不具合の場合返品できます<br>・撮影者目線での状態確認・記載内容にご理解いただける方<br>・ご不明な点は落札前後問わず、お気軽にお声がけください<br>　撮影やレンズ選びのご相談なども歓迎です<br>・記載内容は11年の撮影経験に基づく主観的判断です<br>・他サイトでも販売中のため、お早めにご落札ください。<br><br>サイズ...α Eマウント<br>焦点距離...19〜70mm<br>開放F値...〜1.4<br>その他特徴...オールドレンズ、背面レンズキャップ付き",2084261695,"¥12,800",,目立った傷や汚れなし,https://jp.mercari.com/item/m37919771873,ready,,,,,,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_01.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_02.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_03.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_04.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_05.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_06.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_07.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_08.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_09.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_10.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_11.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_12.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_13.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_14.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_15.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_16.jpg,product_images/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015/アダプター付き！ミノルタ Auto Rokkor PF 58mm F1.4_product_015_17.jpg,,,,combined_images/20251127/product_015_combined_164710.jpg,徳島県,出品者,先払い,はい,はい,いいえ,返品不可,はい,はい,いいえ,はい,はい,いいえ,3,いいえ,,はい,いいえ,いいえ,いいえ,いいえ,いいえ,いいえ,はい,1日～2日,ゆうパック,いいえ,いいえ
a6000-237,SONY α6000/限定解除済/即撮影セット/軽量本格一眼 SELP1650,"<img src=""https://drive.google.com/thumbnail?id=1ZLwxpf4gBJlojTh5iy70hoSk-4X7sqsc&sz=w2000""><br>「本格的に撮りたいけど、重いカメラは持ち歩けない…」<br><br>そんなあなたに。<br><br>世界最速0.06秒AFを搭載し、<br>歴代ベストセラーとなったα6000。<br><br>プロが認めた性能を<br>わずか344gの軽量ボディに凝縮。<br><br>一眼レフを諦めていた人でも、<br>毎日カバンに入れて持ち歩ける。<br><br>撮りたい瞬間を、もう逃さない。<br><br>■このカメラの実力<br><br>シャッター回数31,591回<br>(耐久10万回/まだ68%の寿命)<br><br>179点位相差AFと高速連写で、<br>動く被写体も一瞬で捉える。<br><br>2014年発売ながら、<br>今なお現役で愛される名機。<br><br>「買ってよかった」の声が続出する、<br>間違いのない選択。<br><br>■届いたその日から撮影開始<br><br>・カメラ本体(ILCE-6000L)<br>・標準レンズSELP1650+キャップ<br>・純正バッテリー<br>・充電器+ケーブル<br>・64GB 4K対応高速SDカード<br>・ストラップ<br><br>必要なものは全て揃っています。<br>箱から出して、すぐ撮影。<br><br>■さらに嬉しい特別仕様<br><br>言語設定制限解除済み<br>動画撮影30分制限解除済み<br><br>通常版では得られない自由度で、<br>あなたの創作意欲に応えます。<br><br>■商品状態<br><br>外装:軽微な使用感のみ<br>動作:全機能正常動作確認済み<br><br>プロの目で厳しくチェック。<br>安心してお使いいただけます。<br><br>—<br><br>あなたが求めていたのは、<br>重いカメラではない。<br><br>毎日持ち歩きたくなる、<br>本物の相棒。<br><br>その答えが、ここにあります。<br><br>在庫は1点のみ。<br>このチャンスを逃さないでください。<br><br>—<br>＜匿名配送希望は落札前にコメント下さい＞<br>＜確認事項＞<br>・3日以内の受取・評価が可能な方<br>・商品詳細を十分にご確認いただける方<br>・全て主観で記載<br>※複数サイトでの出品のため先着順<br>※中古品につき新品同様をお求めの方はご遠慮ください<br>※返品は動作不良・重大な不具合の場合返品可<br>—<br><br>ソニー モデル名...α6000<br>モデル名/α6000シリーズ...α6000 パワーズームレンズキット ILCE-6000L<br>その他特徴...充電器付き、ストラップ付き、バッテリー付き",2084305447,"¥59,800",,目立った傷や汚れなし,https://jp.mercari.com/item/m33006760237,ready,,,,,,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_01.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_02.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_03.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_04.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_05.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_06.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_07.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_08.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_09.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_10.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_11.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_12.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_13.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_14.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_15.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_16.jpg,product_images/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650/SONY α6000_限定解除済_即撮影セット_軽量本格一眼 SELP1650_17.jpg,,,,combined_images/20251127/product_119_combined_180146.jpg,徳島県,出品者,先払い,はい,はい,いいえ,返品不可,はい,はい,いいえ,はい,はい,いいえ,3,いいえ,,はい,いいえ,いいえ,いいえ,いいえ,いいえ,いいえ,はい,1日～2日,ゆうパック,いいえ,いいえ
a6000-453,"希少色/グラファイトグレー/2,302回/SONY α6000 SELP1650","<img src=""https://drive.google.com/thumbnail?id=1Cp24rfEm7dRAyNQvC-9VxPyaRrKZehje&sz=w2000""><br>もし、あなたが本格的な写真を撮りたいなら<br>この手紙を読んでください。<br><br>■ なぜ、プロも認めるこのカメラが初心者に最適なのか?<br>史上最も売れたミラーレス一眼「α6000」<br>それは、「本物の一眼画質」と<br>「驚くほどの軽さ」の両立です。<br>わずか344g。<br><br>スマホより少し重い程度で、<br>一眼レフの半分以下の重さです。<br>毎日持ち歩けるから、<br>決定的瞬間を逃しません。<br><br>■ このカメラがもたらす3つの変化<br><br>APS-Cセンサー搭載で、本格的なボケ味を実現。<br>子供の表情、カフェの料理、旅先の風景...<br>すべてがドラマチックに変わります。<br><br>世界最速0.06秒のAFが瞬間を逃さない<br>179点の位相差AFが被写体を追い続けます。<br>動き回る子供、ペット、スポーツシーン。<br><br>スマホに瞬時に転送、SNSで差をつける<br>Wi-Fi内蔵。撮った写真をすぐシェア。<br>「どうやって撮ったの?」<br>そんな質問が増えるはずです。<br><br>■ この個体だけの5つの価値<br>【1】シャッター回数わずか2,302回<br>(耐久10万回の97%残存)<br>ほぼ新品同様の状態です。<br><br>【2】希少なグラファイトグレー<br>市場にほとんど出回らない限定色。<br>シルバーやブラックとは一線を画す<br>洗練されたデザインです。<br><br>【3】動画30分制限解除済み<br>メーカー制限を解除。<br>長時間のイベント撮影も可能に。<br><br>【4】64GB 4K対応SDカード付属<br>すぐに撮影を始められます。<br><br>【5】純正アクセサリー完備<br>充電器、バッテリー、ケース。<br>全て揃っているので追加落札不要。<br><br>■ カメラを始めたい。<br>でも、重い一眼レフは持ち歩けない。<br>スマホでは物足りない。<br>そんなあなたのために、<br>この個体は存在します。<br>次の持ち主を待っています。<br>—<br><匿名配送希望は落札前にコメント下さい><br><確認事項><br>・3日以内の受取・評価が可能な方<br>・商品詳細を十分にご確認いただける方<br>・全て主観で記載<br>※複数サイトでの出品のため先着順<br>※中古品につき新品同様をお求めの方はご遠慮ください<br>※返品は動作不良・重大な不具合の場合返品可<br>—<br><br>ソニー モデル名...α6000<br>モデル名/α6000シリーズ...α6000 パワーズームレンズキット ILCE-6000L<br>その他特徴...充電器付き、ストラップ付き、バッテリー付き",2084305447,"¥68,000",,未使用に近い,https://jp.mercari.com/item/m86978792453,ready,,,,,,"product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_01.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_02.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_03.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_04.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_05.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_06.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_07.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_08.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_09.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_10.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_11.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_12.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_13.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_14.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_15.jpg","product_images/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650/希少色_グラファイトグレー_2,302回_SONY α6000 SELP1650_16.jpg",,,,,combined_images/20251127/product_053_combined_171309.jpg,徳島県,出品者,先払い,はい,はい,いいえ,返品不可,はい,はい,いいえ,はい,はい,いいえ,3,いいえ,,はい,いいえ,いいえ,いいえ,いいえ,いいえ,いいえ,はい,1日～2日,ゆうパック,いいえ,いいえ
a6400-568,子供撮り最強AF×超美品×30分制限解除済 SONY α6400M,"<img src=""https://drive.google.com/thumbnail?id=1_g5gDRRUtIpxEEzwwkLHqDGolGoOfaoA&sz=w2000""><br>あなたのお子さんの「今」を、<br>ピンボケ写真で諦めていませんか？<br><br>スマホで撮った子供の写真。<br>動いてブレる。ピントが合わない。<br>あとで見返すと後悔ばかり。<br><br>そんなあなたに朗報です。<br>このα6400なら、世界最速0.02秒のAFと<br>瞳を自動追尾する最新AI技術で<br>動き回る子供でも「撮りたい瞬間」を<br>確実に捉えることができます。<br><br><実際のユーザーの声：><br>「α6400に変えてから、子供の写真が<br>劇的に変わった」<br>「ピンボケ写真に悩んでいた日々から解放」<br><br>今回お譲りするのは、<br>使用回数わずか2,143回の超美品個体。<br>耐久20万回のシャッターがほぼ未使用です。<br><br>さらに、あなたがすぐ始められるように<br>64GB高速SDカード、予備バッテリー、<br>充電器まで完全セット。<br>箱も付属する完品状態です。<br><br>そして、この個体だけの特別仕様：<br>・言語設定制限を解除済み<br>・動画撮影30分制限を解除済み<br><br>つまり、YouTube撮影も運動会も<br>時間を気にせず撮影可能です。<br><br>付属のSEL18135レンズは、<br>広角から望遠までカバーする<br>7.5倍の高倍率ズーム。<br><br>運動会の遠くの我が子も、<br>室内の狭い空間も、これ1本で対応。<br><br>レンズ交換の手間なく、<br>あらゆるシーンを撮影できます。<br><br>カメラ外装：非常に綺麗な状態<br>レンズ外装：非常に綺麗な状態<br>レンズ内：カビ・曇り・傷なし<br>動作：全動作問題なし<br><br>この機会を逃せば、<br>あなたのお子さんの「今」は二度と戻りません。<br><br>小学校入学前の表情。<br>初めて自転車に乗れた瞬間。<br>運動会で走る姿。<br><br>これらを鮮明に残せるチャンスは、<br>今、ここにあります。<br><br>複数サイトで出品中のため、<br>先着順での対応となります。<br><br>＜匿名配送希望は落札前にコメント下さい＞<br>＜確認事項＞<br>・3日以内の受取・評価が可能な方<br>・商品詳細を十分にご確認いただける方<br>・全て主観で記載<br>※複数サイトでの出品のため先着順<br>※中古品につき新品同様をお求めの方はご遠慮ください<br>※返品は動作不良・重大な不具合の場合返品可<br><br><br>ソニー モデル名...α6000<br>モデル名/α6000シリーズ...α6400 高倍率ズームレンズキット ILCE-6400M<br>その他特徴...充電器付き、ストラップ付き、バッテリー付き",2084305447,"¥128,600",,未使用に近い,https://jp.mercari.com/item/m29826214568,ready,,,,,,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_01.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_02.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_03.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_04.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_05.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_06.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_07.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_08.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_09.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_10.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_11.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_12.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_13.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_14.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_15.jpg,product_images/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M/子供撮り最強AF×超美品×30分制限解除済 SONY α6400M_16.jpg,,,,,combined_images/20251127/product_079_combined_173112.jpg,徳島県,出品者,先払い,はい,はい,いいえ,返品不可,はい,はい,いいえ,はい,はい,いいえ,3,いいえ,,はい,いいえ,いいえ,いいえ,いいえ,いいえ,いいえ,はい,1日～2日,ゆうパック,いいえ,いいえ
